Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,year,month,numeric_date,county_encoded,months_since_start,ev_total_lag1,ev_total_lag2,ev_total_lag3,ev_total_roll_mean_3,ev_total_pct_change_1,ev_total_pct_change_3,cumulative_ev,ev_growth_slope
2018-09-30,Frederick,MD,Passenger,0.0,1.0,1.0,87.0,88.0,1.14,2018,9,24225,89,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2018-10-31,Frederick,MD,Passenger,0.0,1.0,1.0,83.0,84.0,1.19,2018,10,24226,89,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2018-11-30,Frederick,MD,Passenger,0.0,1.0,1.0,82.0,83.0,1.2,2018,11,24227,89,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2018-12-31,Frederick,MD,Passenger,0.0,1.0,1.0,79.0,80.0,1.25,2018,12,24228,89,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2019-01-31,Frederick,MD,Passenger,0.0,1.0,1.0,80.0,81.0,1.23,2019,1,24229,89,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2019-02-28,Frederick,MD,Passenger,1.0,1.0,2.0,80.0,82.0,2.44,2019,2,24230,89,19,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.1428571428571412
2019-03-31,Frederick,MD,Passenger,1.0,1.0,2.0,81.0,83.0,2.41,2019,3,24231,89,20,2.0,1.0,1.0,1.3333333333333333,0.0,1.0,23.0,1.3714285714285688
2019-04-30,Frederick,MD,Passenger,1.0,1.0,2.0,78.0,80.0,2.5,2019,4,24232,89,21,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,25.0,1.628571428571427
2019-05-31,Frederick,MD,Passenger,1.0,1.0,2.0,80.0,82.0,2.44,2019,5,24233,89,22,2.0,2.0,2.0,2.0,0.0,0.0,27.0,1.8571428571428543
2019-06-30,Frederick,MD,Passenger,1.0,1.0,2.0,79.0,81.0,2.47,2019,6,24234,89,23,2.0,2.0,2.0,2.0,0.0,0.0,29.0,1.9999999999999971
2019-07-31,Frederick,MD,Passenger,1.0,1.0,2.0,81.0,83.0,2.41,2019,7,24235,89,24,2.0,2.0,2.0,2.0,0.0,0.0,31.0,1.9999999999999993
2019-08-31,Frederick,MD,Passenger,1.0,1.0,2.0,80.0,82.0,2.44,2019,8,24236,89,25,2.0,2.0,2.0,2.0,0.0,0.0,33.0,1.9999999999999982
2019-09-30,Frederick,MD,Passenger,1.0,1.0,2.0,80.0,82.0,2.44,2019,9,24237,89,26,2.0,2.0,2.0,2.0,0.0,0.0,35.0,1.9999999999999964
2019-10-31,Frederick,MD,Passenger,1.0,1.0,2.0,82.0,84.0,2.38,2019,10,24238,89,27,2.0,2.0,2.0,2.0,0.0,0.0,37.0,1.9999999999999964
2019-11-30,Frederick,MD,Passenger,1.0,1.0,2.0,81.0,83.0,2.41,2019,11,24239,89,28,2.0,2.0,2.0,2.0,0.0,0.0,39.0,1.9999999999999971
2019-12-31,Frederick,MD,Passenger,1.0,1.0,2.0,79.0,81.0,2.47,2019,12,24240,89,29,2.0,2.0,2.0,2.0,0.0,0.0,41.0,1.999999999999997
2020-01-31,Frederick,MD,Passenger,1.0,1.0,2.0,79.0,81.0,2.47,2020,1,24241,89,30,2.0,2.0,2.0,2.0,0.0,0.0,43.0,1.9999999999999982
2020-02-29,Frederick,MD,Passenger,1.0,1.0,2.0,79.0,81.0,2.47,2020,2,24242,89,31,2.0,2.0,2.0,2.0,0.0,0.0,45.0,1.999999999999996
2020-03-31,Frederick,MD,Passenger,1.0,1.0,2.0,77.0,79.0,2.53,2020,3,24243,89,32,2.0,2.0,2.0,2.0,0.0,0.0,47.0,1.999999999999995
2020-04-30,Frederick,MD,Passenger,1.0,1.0,2.0,74.0,76.0,2.63,2020,4,24244,89,33,2.0,2.0,2.0,2.0,0.0,0.0,49.0,1.9999999999999982
2020-05-31,Frederick,MD,Passenger,1.0,1.0,2.0,73.0,75.0,2.67,2020,5,24245,89,34,2.0,2.0,2.0,2.0,0.0,0.0,51.0,1.999999999999998
2020-06-30,Frederick,MD,Passenger,1.0,1.0,2.0,73.0,75.0,2.67,2020,6,24246,89,35,2.0,2.0,2.0,2.0,0.0,0.0,53.0,1.9999999999999967
2020-07-31,Frederick,MD,Passenger,1.0,1.0,2.0,73.0,75.0,2.67,2020,7,24247,89,36,2.0,2.0,2.0,2.0,0.0,0.0,55.0,1.9999999999999927
2020-08-31,Frederick,MD,Passenger,1.0,1.0,2.0,72.0,74.0,2.7,2020,8,24248,89,37,2.0,2.0,2.0,2.0,0.0,0.0,57.0,1.9999999999999931
2020-09-30,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2020,9,24249,89,38,2.0,2.0,2.0,2.0,0.0,0.0,59.0,1.9999999999999933
2020-10-31,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2020,10,24250,89,39,2.0,2.0,2.0,2.0,0.0,0.0,61.0,1.999999999999998
2020-11-30,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2020,11,24251,89,40,2.0,2.0,2.0,2.0,0.0,0.0,63.0,1.9999999999999933
2020-12-31,Frederick,MD,Passenger,1.0,1.0,2.0,69.0,71.0,2.82,2020,12,24252,89,41,2.0,2.0,2.0,2.0,0.0,0.0,65.0,1.9999999999999911
2021-01-31,Frederick,MD,Passenger,1.0,1.0,2.0,66.0,68.0,2.94,2021,1,24253,89,42,2.0,2.0,2.0,2.0,0.0,0.0,67.0,1.9999999999999938
2021-02-28,Frederick,MD,Passenger,1.0,1.0,2.0,66.0,68.0,2.94,2021,2,24254,89,43,2.0,2.0,2.0,2.0,0.0,0.0,69.0,1.999999999999993
2021-03-31,Frederick,MD,Passenger,1.0,1.0,2.0,69.0,71.0,2.82,2021,3,24255,89,44,2.0,2.0,2.0,2.0,0.0,0.0,71.0,1.9999999999999927
2021-04-30,Frederick,MD,Passenger,1.0,1.0,2.0,69.0,71.0,2.82,2021,4,24256,89,45,2.0,2.0,2.0,2.0,0.0,0.0,73.0,1.9999999999999967
2021-05-31,Frederick,MD,Passenger,1.0,1.0,2.0,66.0,68.0,2.94,2021,5,24257,89,46,2.0,2.0,2.0,2.0,0.0,0.0,75.0,1.9999999999999927
2021-06-30,Frederick,MD,Passenger,1.0,1.0,2.0,66.0,68.0,2.94,2021,6,24258,89,47,2.0,2.0,2.0,2.0,0.0,0.0,77.0,1.9999999999999942
2021-07-31,Frederick,MD,Passenger,1.0,1.0,2.0,68.0,70.0,2.86,2021,7,24259,89,48,2.0,2.0,2.0,2.0,0.0,0.0,79.0,1.9999999999999905
2021-08-31,Frederick,MD,Passenger,1.0,1.0,2.0,68.0,70.0,2.86,2021,8,24260,89,49,2.0,2.0,2.0,2.0,0.0,0.0,81.0,1.9999999999999896
2021-09-30,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2021,9,24261,89,50,2.0,2.0,2.0,2.0,0.0,0.0,83.0,1.9999999999999918
2021-10-31,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2021,10,24262,89,51,2.0,2.0,2.0,2.0,0.0,0.0,85.0,1.9999999999999967
2021-11-30,Frederick,MD,Passenger,1.0,1.0,2.0,70.0,72.0,2.78,2021,11,24263,89,52,2.0,2.0,2.0,2.0,0.0,0.0,87.0,1.9999999999999918
2021-12-31,Frederick,MD,Passenger,1.0,1.0,2.0,69.0,71.0,2.82,2021,12,24264,89,53,2.0,2.0,2.0,2.0,0.0,0.0,89.0,1.9999999999999871
2022-01-31,Frederick,MD,Passenger,1.0,1.0,2.0,69.0,71.0,2.82,2022,1,24265,89,54,2.0,2.0,2.0,2.0,0.0,0.0,91.0,1.9999999999999916
2022-02-28,Frederick,MD,Passenger,1.0,1.0,2.0,68.0,70.0,2.86,2022,2,24266,89,55,2.0,2.0,2.0,2.0,0.0,0.0,93.0,1.9999999999999898
2022-03-31,Frederick,MD,Passenger,1.0,1.0,2.0,68.0,70.0,2.86,2022,3,24267,89,56,2.0,2.0,2.0,2.0,0.0,0.0,95.0,1.999999999999995
2022-04-30,Frederick,MD,Passenger,1.0,1.0,2.0,67.0,69.0,2.9,2022,4,24268,89,57,2.0,2.0,2.0,2.0,0.0,0.0,97.0,1.9999999999999891
2022-05-31,Frederick,MD,Passenger,1.0,1.0,2.0,64.0,66.0,3.03,2022,5,24269,89,58,2.0,2.0,2.0,2.0,0.0,0.0,99.0,1.999999999999994
2022-06-30,Frederick,MD,Passenger,1.0,1.0,2.0,62.0,64.0,3.12,2022,6,24270,89,59,2.0,2.0,2.0,2.0,0.0,0.0,101.0,1.999999999999988
2022-07-31,Frederick,MD,Passenger,1.0,0.0,1.0,61.0,62.0,1.61,2022,7,24271,89,60,2.0,2.0,2.0,2.0,-0.5,-0.5,102.0,1.8571428571428465
2022-08-31,Frederick,MD,Passenger,1.0,0.0,1.0,59.0,60.0,1.67,2022,8,24272,89,61,1.0,2.0,2.0,1.6666666666666667,0.0,-0.5,103.0,1.628571428571418
2022-09-30,Frederick,MD,Passenger,1.0,0.0,1.0,61.0,62.0,1.61,2022,9,24273,89,62,1.0,1.0,2.0,1.3333333333333333,0.0,-0.5,104.0,1.3714285714285623
2022-10-31,Frederick,MD,Passenger,1.0,0.0,1.0,60.0,61.0,1.64,2022,10,24274,89,63,1.0,1.0,1.0,1.0,0.0,0.0,105.0,1.1428571428571268
2022-11-30,Frederick,MD,Passenger,1.0,0.0,1.0,60.0,61.0,1.64,2022,11,24275,89,64,1.0,1.0,1.0,1.0,0.0,0.0,106.0,0.9999999999999918
2022-12-31,Frederick,MD,Passenger,1.0,0.0,1.0,60.0,61.0,1.64,2022,12,24276,89,65,1.0,1.0,1.0,1.0,0.0,0.0,107.0,0.999999999999996
2023-01-31,Frederick,MD,Passenger,1.0,0.0,1.0,58.0,59.0,1.69,2023,1,24277,89,66,1.0,1.0,1.0,1.0,0.0,0.0,108.0,0.9999999999999916
2023-02-28,Frederick,MD,Passenger,1.0,0.0,1.0,57.0,58.0,1.72,2023,2,24278,89,67,1.0,1.0,1.0,1.0,0.0,0.0,109.0,0.9999999999999979
2023-03-31,Frederick,MD,Passenger,1.0,0.0,1.0,56.0,57.0,1.75,2023,3,24279,89,68,1.0,1.0,1.0,1.0,0.0,0.0,110.0,0.9999999999999879
2023-04-30,Frederick,MD,Passenger,1.0,0.0,1.0,55.0,56.0,1.79,2023,4,24280,89,69,1.0,1.0,1.0,1.0,0.0,0.0,111.0,0.9999999999999919
2023-05-31,Frederick,MD,Passenger,1.0,1.0,2.0,51.0,53.0,3.77,2023,5,24281,89,70,1.0,1.0,1.0,1.0,1.0,1.0,113.0,1.142857142857132
2023-06-30,Frederick,MD,Passenger,2.0,1.0,3.0,51.0,54.0,5.56,2023,6,24282,89,71,2.0,1.0,1.0,1.3333333333333333,0.5,2.0,116.0,1.514285714285706
2023-07-31,Frederick,MD,Passenger,2.0,1.0,3.0,50.0,53.0,5.66,2023,7,24283,89,72,3.0,2.0,1.0,2.0,0.0,2.0,119.0,1.9999999999999887
2023-08-31,Frederick,MD,Passenger,2.0,1.0,3.0,50.0,53.0,5.66,2023,8,24284,89,73,3.0,3.0,2.0,2.6666666666666665,0.0,0.5,122.0,2.4857142857142707
2023-09-30,Frederick,MD,Passenger,2.0,1.0,3.0,49.0,52.0,5.77,2023,9,24285,89,74,3.0,3.0,3.0,3.0,0.0,0.0,125.0,2.857142857142843
2023-10-31,Frederick,MD,Passenger,2.0,1.0,3.0,49.0,52.0,5.77,2023,10,24286,89,75,3.0,3.0,3.0,3.0,0.0,0.0,128.0,2.9999999999999902
2023-11-30,Frederick,MD,Passenger,2.0,1.0,3.0,49.0,52.0,5.77,2023,11,24287,89,76,3.0,3.0,3.0,3.0,0.0,0.0,131.0,2.999999999999987
2023-12-31,Frederick,MD,Passenger,2.0,1.0,3.0,48.0,51.0,5.88,2023,12,24288,89,77,3.0,3.0,3.0,3.0,0.0,0.0,134.0,2.99999999999999
2024-01-31,Frederick,MD,Passenger,2.0,1.0,3.0,44.0,47.0,6.38,2024,1,24289,89,78,3.0,3.0,3.0,3.0,0.0,0.0,137.0,2.9999999999999827
2024-02-29,Frederick,MD,Passenger,1.0,1.0,2.0,43.0,45.0,4.44,2024,2,24290,89,79,3.0,3.0,3.0,3.0,-0.33333333333333337,-0.33333333333333337,139.0,2.8571428571428497
2019-01-31,Fresno,CA,Passenger,1.0,0.0,1.0,195.0,196.0,0.51,2019,1,24229,90,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2019-02-28,Fresno,CA,Passenger,1.0,0.0,1.0,196.0,197.0,0.51,2019,2,24230,90,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2019-03-31,Fresno,CA,Passenger,1.0,0.0,1.0,197.0,198.0,0.51,2019,3,24231,90,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2019-04-30,Fresno,CA,Passenger,1.0,0.0,1.0,196.0,197.0,0.51,2019,4,24232,90,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2019-05-31,Fresno,CA,Passenger,1.0,0.0,1.0,197.0,198.0,0.51,2019,5,24233,90,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2019-06-30,Fresno,CA,Passenger,1.0,0.0,1.0,199.0,200.0,0.5,2019,6,24234,90,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2019-07-31,Fresno,CA,Passenger,1.0,0.0,1.0,201.0,202.0,0.5,2019,7,24235,90,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2019-08-31,Fresno,CA,Passenger,1.0,0.0,1.0,204.0,205.0,0.49,2019,8,24236,90,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2019-09-30,Fresno,CA,Passenger,1.0,0.0,1.0,206.0,207.0,0.48,2019,9,24237,90,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2019-10-31,Fresno,CA,Passenger,1.0,0.0,1.0,203.0,204.0,0.49,2019,10,24238,90,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2019-11-30,Fresno,CA,Passenger,1.0,0.0,1.0,202.0,203.0,0.49,2019,11,24239,90,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2019-12-31,Fresno,CA,Passenger,1.0,0.0,1.0,200.0,201.0,0.5,2019,12,24240,90,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2020-01-31,Fresno,CA,Passenger,1.0,0.0,1.0,202.0,203.0,0.49,2020,1,24241,90,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2020-02-29,Fresno,CA,Passenger,1.0,0.0,1.0,201.0,202.0,0.5,2020,2,24242,90,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2020-03-31,Fresno,CA,Passenger,1.0,0.0,1.0,201.0,202.0,0.5,2020,3,24243,90,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2020-04-30,Fresno,CA,Passenger,1.0,0.0,1.0,197.0,198.0,0.51,2020,4,24244,90,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2020-05-31,Fresno,CA,Passenger,1.0,0.0,1.0,197.0,198.0,0.51,2020,5,24245,90,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2020-06-30,Fresno,CA,Passenger,1.0,0.0,1.0,195.0,196.0,0.51,2020,6,24246,90,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2020-07-31,Fresno,CA,Passenger,1.0,0.0,1.0,191.0,192.0,0.52,2020,7,24247,90,23,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2020-08-31,Fresno,CA,Passenger,1.0,0.0,1.0,188.0,189.0,0.53,2020,8,24248,90,24,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.9999999999999976
2020-09-30,Fresno,CA,Passenger,1.0,0.0,1.0,189.0,190.0,0.53,2020,9,24249,90,25,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.999999999999999
2020-10-31,Fresno,CA,Passenger,1.0,0.0,1.0,190.0,191.0,0.52,2020,10,24250,90,26,1.0,1.0,1.0,1.0,0.0,0.0,27.0,0.9999999999999991
2020-11-30,Fresno,CA,Passenger,1.0,0.0,1.0,186.0,187.0,0.53,2020,11,24251,90,27,1.0,1.0,1.0,1.0,0.0,0.0,28.0,0.9999999999999972
2020-12-31,Fresno,CA,Passenger,1.0,0.0,1.0,185.0,186.0,0.54,2020,12,24252,90,28,1.0,1.0,1.0,1.0,0.0,0.0,29.0,0.9999999999999982
2021-01-31,Fresno,CA,Passenger,1.0,0.0,1.0,187.0,188.0,0.53,2021,1,24253,90,29,1.0,1.0,1.0,1.0,0.0,0.0,30.0,0.9999999999999969
2021-02-28,Fresno,CA,Passenger,1.0,0.0,1.0,185.0,186.0,0.54,2021,2,24254,90,30,1.0,1.0,1.0,1.0,0.0,0.0,31.0,0.9999999999999976
2021-03-31,Fresno,CA,Passenger,1.0,0.0,1.0,184.0,185.0,0.54,2021,3,24255,90,31,1.0,1.0,1.0,1.0,0.0,0.0,32.0,0.999999999999996
2021-04-30,Fresno,CA,Passenger,1.0,0.0,1.0,187.0,188.0,0.53,2021,4,24256,90,32,1.0,1.0,1.0,1.0,0.0,0.0,33.0,0.9999999999999968
2021-05-31,Fresno,CA,Passenger,1.0,0.0,1.0,185.0,186.0,0.54,2021,5,24257,90,33,1.0,1.0,1.0,1.0,0.0,0.0,34.0,0.999999999999996
2021-06-30,Fresno,CA,Passenger,1.0,0.0,1.0,185.0,186.0,0.54,2021,6,24258,90,34,1.0,1.0,1.0,1.0,0.0,0.0,35.0,0.999999999999995
2021-07-31,Fresno,CA,Passenger,1.0,0.0,1.0,180.0,181.0,0.55,2021,7,24259,90,35,1.0,1.0,1.0,1.0,0.0,0.0,36.0,0.9999999999999978
2021-08-31,Fresno,CA,Passenger,1.0,0.0,1.0,176.0,177.0,0.56,2021,8,24260,90,36,1.0,1.0,1.0,1.0,0.0,0.0,37.0,0.9999999999999968
2021-09-30,Fresno,CA,Passenger,1.0,0.0,1.0,176.0,177.0,0.56,2021,9,24261,90,37,1.0,1.0,1.0,1.0,0.0,0.0,38.0,0.9999999999999991
2021-10-31,Fresno,CA,Passenger,1.0,0.0,1.0,176.0,177.0,0.56,2021,10,24262,90,38,1.0,1.0,1.0,1.0,0.0,0.0,39.0,0.999999999999994
2021-11-30,Fresno,CA,Passenger,1.0,0.0,1.0,172.0,173.0,0.58,2021,11,24263,90,39,1.0,1.0,1.0,1.0,0.0,0.0,40.0,0.9999999999999973
2021-12-31,Fresno,CA,Passenger,1.0,0.0,1.0,171.0,172.0,0.58,2021,12,24264,90,40,1.0,1.0,1.0,1.0,0.0,0.0,41.0,0.9999999999999988
2022-01-31,Fresno,CA,Passenger,1.0,0.0,1.0,171.0,172.0,0.58,2022,1,24265,90,41,1.0,1.0,1.0,1.0,0.0,0.0,42.0,0.9999999999999968
2022-02-28,Fresno,CA,Passenger,1.0,0.0,1.0,170.0,171.0,0.58,2022,2,24266,90,42,1.0,1.0,1.0,1.0,0.0,0.0,43.0,0.9999999999999948
2022-03-31,Fresno,CA,Passenger,1.0,0.0,1.0,164.0,165.0,0.61,2022,3,24267,90,43,1.0,1.0,1.0,1.0,0.0,0.0,44.0,0.9999999999999966
2022-04-30,Fresno,CA,Passenger,1.0,0.0,1.0,160.0,161.0,0.62,2022,4,24268,90,44,1.0,1.0,1.0,1.0,0.0,0.0,45.0,0.999999999999997
2022-05-31,Fresno,CA,Passenger,1.0,0.0,1.0,155.0,156.0,0.64,2022,5,24269,90,45,1.0,1.0,1.0,1.0,0.0,0.0,46.0,0.999999999999997
2022-06-30,Fresno,CA,Passenger,1.0,0.0,1.0,152.0,153.0,0.65,2022,6,24270,90,46,1.0,1.0,1.0,1.0,0.0,0.0,47.0,0.9999999999999963
2017-06-30,Fulton,GA,Passenger,1.0,0.0,1.0,114.0,115.0,0.87,2017,6,24210,91,5,1.0,2.0,2.0,1.6666666666666667,0.0,-0.5,11.0,1.6285714285714283
2017-07-31,Fulton,GA,Passenger,1.0,0.0,1.0,112.0,113.0,0.88,2017,7,24211,91,6,1.0,1.0,2.0,1.3333333333333333,0.0,-0.5,12.0,1.3714285714285714
2017-08-31,Fulton,GA,Passenger,1.0,0.0,1.0,108.0,109.0,0.92,2017,8,24212,91,7,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.1428571428571426
2017-09-30,Fulton,GA,Passenger,1.0,0.0,1.0,109.0,110.0,0.91,2017,9,24213,91,8,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2017-10-31,Fulton,GA,Passenger,1.0,0.0,1.0,108.0,109.0,0.92,2017,10,24214,91,9,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2017-11-30,Fulton,GA,Passenger,1.0,0.0,1.0,108.0,109.0,0.92,2017,11,24215,91,10,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2017-12-31,Fulton,GA,Passenger,1.0,0.0,1.0,105.0,106.0,0.94,2017,12,24216,91,11,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2018-01-31,Fulton,GA,Passenger,1.0,0.0,1.0,105.0,106.0,0.94,2018,1,24217,91,12,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2018-02-28,Fulton,GA,Passenger,1.0,0.0,1.0,106.0,107.0,0.93,2018,2,24218,91,13,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2018-03-31,Fulton,GA,Passenger,1.0,0.0,1.0,99.0,100.0,1.0,2018,3,24219,91,14,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2018-04-30,Fulton,GA,Passenger,1.0,1.0,2.0,100.0,102.0,1.96,2018,4,24220,91,15,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.1428571428571423
2018-05-31,Fulton,GA,Passenger,1.0,1.0,2.0,98.0,100.0,2.0,2018,5,24221,91,16,2.0,1.0,1.0,1.3333333333333333,0.0,1.0,24.0,1.3714285714285694
2018-06-30,Fulton,GA,Passenger,1.0,1.0,2.0,101.0,103.0,1.94,2018,6,24222,91,17,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,26.0,1.628571428571428
2018-07-31,Fulton,GA,Passenger,1.0,2.0,3.0,106.0,109.0,2.75,2018,7,24223,91,18,2.0,2.0,2.0,2.0,0.5,0.5,29.0,1.9999999999999987
2018-08-31,Fulton,GA,Passenger,1.0,2.0,3.0,106.0,109.0,2.75,2018,8,24224,91,19,3.0,2.0,2.0,2.3333333333333335,0.0,0.5,32.0,2.37142857142857
2018-09-30,Fulton,GA,Passenger,1.0,2.0,3.0,108.0,111.0,2.7,2018,9,24225,91,20,3.0,3.0,2.0,2.6666666666666665,0.0,0.5,35.0,2.6285714285714263
2018-10-31,Fulton,GA,Passenger,1.0,2.0,3.0,108.0,111.0,2.7,2018,10,24226,91,21,3.0,3.0,3.0,3.0,0.0,0.0,38.0,2.857142857142855
2018-11-30,Fulton,GA,Passenger,1.0,2.0,3.0,108.0,111.0,2.7,2018,11,24227,91,22,3.0,3.0,3.0,3.0,0.0,0.0,41.0,2.9999999999999982
2018-12-31,Fulton,GA,Passenger,1.0,2.0,3.0,109.0,112.0,2.68,2018,12,24228,91,23,3.0,3.0,3.0,3.0,0.0,0.0,44.0,2.9999999999999982
2019-01-31,Fulton,GA,Passenger,1.0,2.0,3.0,108.0,111.0,2.7,2019,1,24229,91,24,3.0,3.0,3.0,3.0,0.0,0.0,47.0,2.9999999999999964
2019-02-28,Fulton,GA,Passenger,1.0,2.0,3.0,109.0,112.0,2.68,2019,2,24230,91,25,3.0,3.0,3.0,3.0,0.0,0.0,50.0,2.999999999999996
2019-03-31,Fulton,GA,Passenger,1.0,2.0,3.0,111.0,114.0,2.63,2019,3,24231,91,26,3.0,3.0,3.0,3.0,0.0,0.0,53.0,2.9999999999999964
2019-04-30,Fulton,GA,Passenger,1.0,2.0,3.0,113.0,116.0,2.59,2019,4,24232,91,27,3.0,3.0,3.0,3.0,0.0,0.0,56.0,2.9999999999999964
2019-05-31,Fulton,GA,Passenger,1.0,2.0,3.0,108.0,111.0,2.7,2019,5,24233,91,28,3.0,3.0,3.0,3.0,0.0,0.0,59.0,2.9999999999999964
2019-06-30,Fulton,GA,Passenger,1.0,2.0,3.0,106.0,109.0,2.75,2019,6,24234,91,29,3.0,3.0,3.0,3.0,0.0,0.0,62.0,2.9999999999999933
2019-07-31,Fulton,GA,Passenger,0.0,2.0,2.0,103.0,105.0,1.9,2019,7,24235,91,30,3.0,3.0,3.0,3.0,-0.33333333333333337,-0.33333333333333337,64.0,2.857142857142855
2019-08-31,Fulton,GA,Passenger,0.0,2.0,2.0,103.0,105.0,1.9,2019,8,24236,91,31,2.0,3.0,3.0,2.6666666666666665,0.0,-0.33333333333333337,66.0,2.6285714285714255
2019-09-30,Fulton,GA,Passenger,0.0,2.0,2.0,103.0,105.0,1.9,2019,9,24237,91,32,2.0,2.0,3.0,2.3333333333333335,0.0,-0.33333333333333337,68.0,2.3714285714285674
2019-10-31,Fulton,GA,Passenger,0.0,2.0,2.0,103.0,105.0,1.9,2019,10,24238,91,33,2.0,2.0,2.0,2.0,0.0,0.0,70.0,2.1428571428571397
2019-11-30,Fulton,GA,Passenger,0.0,2.0,2.0,106.0,108.0,1.85,2019,11,24239,91,34,2.0,2.0,2.0,2.0,0.0,0.0,72.0,1.9999999999999956
2019-12-31,Fulton,GA,Passenger,0.0,2.0,2.0,105.0,107.0,1.87,2019,12,24240,91,35,2.0,2.0,2.0,2.0,0.0,0.0,74.0,1.9999999999999936
2020-01-31,Fulton,GA,Passenger,1.0,2.0,3.0,106.0,109.0,2.75,2020,1,24241,91,36,2.0,2.0,2.0,2.0,0.5,0.5,77.0,2.142857142857136
2020-02-29,Fulton,GA,Passenger,1.0,2.0,3.0,105.0,108.0,2.78,2020,2,24242,91,37,3.0,2.0,2.0,2.3333333333333335,0.0,0.5,80.0,2.3714285714285706
2020-03-31,Fulton,GA,Passenger,1.0,2.0,3.0,107.0,110.0,2.73,2020,3,24243,91,38,3.0,3.0,2.0,2.6666666666666665,0.0,0.5,83.0,2.6285714285714166
2020-04-30,Fulton,GA,Passenger,1.0,2.0,3.0,105.0,108.0,2.78,2020,4,24244,91,39,3.0,3.0,3.0,3.0,0.0,0.0,86.0,2.857142857142848
2020-05-31,Fulton,GA,Passenger,1.0,2.0,3.0,104.0,107.0,2.8,2020,5,24245,91,40,3.0,3.0,3.0,3.0,0.0,0.0,89.0,2.9999999999999933
2020-06-30,Fulton,GA,Passenger,1.0,2.0,3.0,101.0,104.0,2.88,2020,6,24246,91,41,3.0,3.0,3.0,3.0,0.0,0.0,92.0,2.9999999999999933
2020-07-31,Fulton,GA,Passenger,1.0,2.0,3.0,102.0,105.0,2.86,2020,7,24247,91,42,3.0,3.0,3.0,3.0,0.0,0.0,95.0,2.999999999999995
2020-08-31,Fulton,GA,Passenger,1.0,2.0,3.0,101.0,104.0,2.88,2020,8,24248,91,43,3.0,3.0,3.0,3.0,0.0,0.0,98.0,2.9999999999999893
